,Date,PM10,PM2.5,WeekDay,Month_Year
2346,9/27/2017,20,51,4,09-17
2347,9/26/2017,17,85,3,09-17
2348,9/25/2017,22,91,2,09-17
2349,9/24/2017,15,75,1,09-17
2350,9/23/2017,20,41,7,09-17
2351,9/22/2017,22,16,6,09-17
2352,9/21/2017,19,46,5,09-17
2353,9/20/2017,12,4,4,09-17
2354,9/19/2017,12,15,3,09-17
2355,9/18/2017,12,83,2,09-17
2356,9/17/2017,8,48,1,09-17
2357,9/16/2017,10,31,7,09-17
2358,9/15/2017,8,20,6,09-17
2359,9/14/2017,2,94,5,09-17
2360,9/13/2017,6,48,4,09-17
2361,9/12/2017,12,94,3,09-17
2362,9/11/2017,6,63,2,09-17
2363,9/10/2017,4,63,1,09-17
2364,9/9/2017,11,10,7,09-17
2365,9/8/2017,15,12,6,09-17
2366,9/7/2017,15,3,5,09-17
2367,9/6/2017,9,61,4,09-17
2368,9/5/2017,11,88,3,09-17
2369,9/4/2017,10,96,2,09-17
2370,9/3/2017,10,15,1,09-17
2371,9/2/2017,10,52,7,09-17
2372,9/1/2017,10,76,6,09-17
2373,8/31/2017,8,96,5,08-17
2374,8/30/2017,14,69,4,08-17
2375,8/29/2017,14,17,3,08-17
2376,8/28/2017,13,64,2,08-17
2377,8/27/2017,15,96,1,08-17
2378,8/26/2017,13,17,7,08-17
2379,8/25/2017,15,16,6,08-17
2380,8/24/2017,15,78,5,08-17
2381,8/23/2017,13,68,4,08-17
2382,8/22/2017,13,43,3,08-17
2383,8/21/2017,10,83,2,08-17
2384,8/20/2017,6,94,1,08-17
2385,8/19/2017,9,42,7,08-17
2386,8/18/2017,12,65,6,08-17
2387,8/17/2017,13,84,5,08-17
2388,8/16/2017,10,63,4,08-17
2389,8/15/2017,12,40,3,08-17
2390,8/14/2017,12,20,2,08-17
2391,8/13/2017,5,12,1,08-17
2392,8/12/2017,5,13,7,08-17
2393,8/11/2017,7,21,6,08-17
2394,8/10/2017,14,47,5,08-17
2395,8/9/2017,9,94,4,08-17
2396,8/8/2017,13,89,3,08-17
2397,8/7/2017,12,9,2,08-17
2398,8/6/2017,8,90,1,08-17
2399,8/5/2017,11,61,7,08-17
2400,8/4/2017,14,46,6,08-17
2401,8/3/2017,18,59,5,08-17
2402,8/2/2017,15,39,4,08-17
2403,8/1/2017,15,66,3,08-17
2404,7/31/2017,12,96,2,07-17
2405,7/30/2017,11,53,1,07-17
2406,7/29/2017,12,49,7,07-17
2407,7/28/2017,11,20,6,07-17
2408,7/27/2017,11,37,5,07-17
2409,7/26/2017,5,70,4,07-17
2410,7/25/2017,NA,NA,3,07-17
2411,7/24/2017,9,0,2,07-17
2412,7/23/2017,9,42,1,07-17
2413,7/22/2017,12,7,7,07-17
2414,7/21/2017,14,90,6,07-17
2415,7/20/2017,15,86,5,07-17
2416,7/19/2017,18,7,4,07-17
2417,7/18/2017,19,2,3,07-17
2418,7/17/2017,14,2,2,07-17
2419,7/16/2017,9,23,1,07-17
2420,7/15/2017,8,62,7,07-17
2421,7/14/2017,11,85,6,07-17
2422,7/13/2017,11,29,5,07-17
2423,7/12/2017,8,87,4,07-17
2424,7/11/2017,11,28,3,07-17
2425,7/10/2017,13,51,2,07-17
2426,7/9/2017,15,96,1,07-17
2427,7/8/2017,16,7,7,07-17
2428,7/7/2017,13,7,6,07-17
2429,7/6/2017,19,75,5,07-17
2430,7/5/2017,17,84,4,07-17
2431,7/4/2017,12,45,3,07-17
2432,7/3/2017,9,57,2,07-17
2433,7/2/2017,7,59,1,07-17
2434,7/1/2017,4,96,7,07-17
2435,6/30/2017,8,19,6,06-17
2436,6/29/2017,8,48,5,06-17
2437,6/28/2017,10,91,4,06-17
2438,6/27/2017,14,64,3,06-17
2439,6/26/2017,9,73,2,06-17
2440,6/25/2017,9,68,1,06-17
2441,6/24/2017,13,76,7,06-17
2442,6/23/2017,18,30,6,06-17
2443,6/22/2017,16,53,5,06-17
2444,6/21/2017,15,8,4,06-17
2445,6/20/2017,15,75,3,06-17
2446,6/19/2017,14,30,2,06-17
2447,6/18/2017,11,26,1,06-17
2448,6/17/2017,7,25,7,06-17
2449,6/16/2017,13,45,6,06-17
2450,6/15/2017,14,57,5,06-17
2451,6/14/2017,14,3,4,06-17
2452,6/13/2017,12,39,3,06-17
2453,6/12/2017,13,38,2,06-17
2454,6/11/2017,11,1,1,06-17
2455,6/10/2017,10,8,7,06-17
2456,6/9/2017,11,7,6,06-17
2457,6/8/2017,14,3,5,06-17
2458,6/7/2017,10,16,4,06-17
2459,6/6/2017,10,66,3,06-17
2460,6/5/2017,9,13,2,06-17
2461,6/4/2017,9,81,1,06-17
2462,6/3/2017,14,94,7,06-17
2463,6/2/2017,14,72,6,06-17
2464,6/1/2017,13,65,5,06-17
2465,5/31/2017,12,97,4,05-17
2466,5/30/2017,15,16,3,05-17
2467,5/29/2017,16,72,2,05-17
2468,5/28/2017,10,93,1,05-17
2469,5/27/2017,11,59,7,05-17
2470,5/26/2017,12,17,6,05-17
2471,5/25/2017,9,59,5,05-17
2472,5/24/2017,9,93,4,05-17
2473,5/23/2017,15,5,3,05-17
2474,5/22/2017,14,79,2,05-17
2475,5/21/2017,10,53,1,05-17
2476,5/20/2017,8,23,7,05-17
2477,5/19/2017,17,23,6,05-17
2478,5/18/2017,15,91,5,05-17
2479,5/17/2017,17,55,4,05-17
2480,5/16/2017,13,79,3,05-17
2481,5/15/2017,19,15,2,05-17
2482,5/14/2017,9,6,1,05-17
2483,5/13/2017,12,33,7,05-17
2484,5/12/2017,15,76,6,05-17
2485,5/11/2017,12,92,5,05-17
2486,5/10/2017,16,77,4,05-17
2487,5/9/2017,12,70,3,05-17
2488,5/8/2017,19,21,2,05-17
2489,5/7/2017,21,47,1,05-17
2490,5/6/2017,16,47,7,05-17
2491,5/5/2017,21,49,6,05-17
2492,5/4/2017,35,82,5,05-17
2493,5/3/2017,25,69,4,05-17
2494,5/2/2017,10,15,3,05-17
2495,5/1/2017,26,65,2,05-17
2496,4/30/2017,24,67,1,04-17
2497,4/29/2017,24,6,7,04-17
2498,4/28/2017,31,32,6,04-17
2499,4/27/2017,26,40,5,04-17
2500,4/26/2017,13,54,4,04-17
2501,4/25/2017,18,60,3,04-17
2502,4/24/2017,16,1,2,04-17
2503,4/23/2017,6,54,1,04-17
2504,4/22/2017,13,80,7,04-17
2505,4/21/2017,24,92,6,04-17
2506,4/20/2017,17,82,5,04-17
2507,4/19/2017,12,80,4,04-17
2508,4/18/2017,9,25,3,04-17
2509,4/17/2017,6,32,2,04-17
2510,4/16/2017,8,14,1,04-17
2511,4/15/2017,15,60,7,04-17
2512,4/14/2017,16,36,6,04-17
2513,4/13/2017,12,69,5,04-17
2514,4/12/2017,14,0,4,04-17
2515,4/11/2017,9,57,3,04-17
2516,4/10/2017,23,88,2,04-17
2517,4/9/2017,20,24,1,04-17
2518,4/8/2017,20,59,7,04-17
2519,4/7/2017,18,74,6,04-17
2520,4/6/2017,11,82,5,04-17
2521,4/5/2017,23,95,4,04-17
2522,4/4/2017,25,11,3,04-17
2523,4/3/2017,40,50,2,04-17
2524,4/2/2017,26,11,1,04-17
2525,4/1/2017,23,88,7,04-17
2526,3/31/2017,17,82,6,03-17
2527,3/30/2017,16,27,5,03-17
2528,3/29/2017,22,89,4,03-17
2529,3/28/2017,19,23,3,03-17
2530,3/27/2017,18,98,2,03-17
2531,3/26/2017,14,10,1,03-17
2532,3/25/2017,21,40,7,03-17
2533,3/24/2017,34,28,6,03-17
2534,3/23/2017,23,81,5,03-17
2535,3/22/2017,12,82,4,03-17
2536,3/21/2017,6,10,3,03-17
2537,3/20/2017,8,24,2,03-17
2538,3/19/2017,10,59,1,03-17
2539,3/18/2017,6,26,7,03-17
2540,3/17/2017,28,30,6,03-17
2541,3/16/2017,23,76,5,03-17
2542,3/15/2017,25,27,4,03-17
2543,3/14/2017,26,94,3,03-17
2544,3/13/2017,27,72,2,03-17
2545,3/12/2017,17,71,1,03-17
2546,3/11/2017,14,36,7,03-17
2547,3/10/2017,8,58,6,03-17
2548,3/9/2017,9,62,5,03-17
2549,3/8/2017,19,88,4,03-17
2550,3/7/2017,9,34,3,03-17
2551,3/6/2017,5,4,2,03-17
2552,3/5/2017,4,40,1,03-17
2553,3/4/2017,15,47,7,03-17
2554,3/3/2017,17,77,6,03-17
2555,3/2/2017,6,69,5,03-17
2556,3/1/2017,4,58,4,03-17
2557,2/28/2017,5,16,3,02-17
2558,2/27/2017,15,57,2,02-17
2559,2/26/2017,16,47,1,02-17
2560,2/25/2017,17,95,7,02-17
2561,2/24/2017,7,5,6,02-17
2562,2/23/2017,5,57,5,02-17
2563,2/22/2017,2,69,4,02-17
2564,2/21/2017,10,64,3,02-17
2565,2/20/2017,21,29,2,02-17
2566,2/19/2017,18,22,1,02-17
2567,2/18/2017,12,12,7,02-17
2568,2/17/2017,22,56,6,02-17
2569,2/16/2017,60,76,5,02-17
2570,2/15/2017,43,26,4,02-17
2571,2/14/2017,57,56,3,02-17
2572,2/13/2017,57,45,2,02-17
2573,2/12/2017,34,40,1,02-17
2574,2/11/2017,35,1,7,02-17
2575,2/10/2017,57,51,6,02-17
2576,2/9/2017,76,56,5,02-17
2577,2/8/2017,61,99,4,02-17
2578,2/7/2017,55,47,3,02-17
2579,2/6/2017,26,99,2,02-17
2580,2/5/2017,14,38,1,02-17
2581,2/4/2017,25,76,7,02-17
2582,2/3/2017,28,57,6,02-17
2583,2/2/2017,35,81,5,02-17
2584,2/1/2017,28,93,4,02-17
2585,1/31/2017,35,47,3,01-17
2586,1/30/2017,45,85,2,01-17
2587,1/29/2017,54,29,1,01-17
2588,1/28/2017,56,22,7,01-17
2589,1/27/2017,40,47,6,01-17
2590,1/26/2017,26,77,5,01-17
2591,1/25/2017,39,23,4,01-17
2592,1/24/2017,38,83,3,01-17
2593,1/23/2017,69,85,2,01-17
2594,1/22/2017,46,29,1,01-17
2595,1/21/2017,34,51,7,01-17
2596,1/20/2017,39,97,6,01-17
2597,1/19/2017,50,98,5,01-17
2598,1/18/2017,30,99,4,01-17
2599,1/17/2017,21,82,3,01-17
2600,1/16/2017,14,27,2,01-17
2601,1/15/2017,18,5,1,01-17
2602,1/14/2017,5,84,7,01-17
2603,1/13/2017,4,13,6,01-17
2604,1/12/2017,19,51,5,01-17
2605,1/11/2017,26,8,4,01-17
2606,1/10/2017,18,42,3,01-17
2607,1/9/2017,24,90,2,01-17
2608,1/8/2017,36,44,1,01-17
2609,1/7/2017,26,63,7,01-17
2610,1/6/2017,15,46,6,01-17
2611,1/5/2017,6,6,5,01-17
2612,1/4/2017,6,66,4,01-17
2613,1/3/2017,17,61,3,01-17
2614,1/2/2017,27,24,2,01-17
2615,1/1/2017,55,35,1,01-17
2616,12/31/2016,33,2,7,12-16
2617,12/30/2016,26,23,6,12-16
2618,12/29/2016,17,82,5,12-16
2619,12/28/2016,8,83,4,12-16
2620,12/27/2016,12,71,3,12-16
2621,12/26/2016,10,56,2,12-16
2622,12/25/2016,5,22,1,12-16
2623,12/24/2016,15,9,7,12-16
2624,12/23/2016,14,23,6,12-16
2625,12/22/2016,31,10,5,12-16
2626,12/21/2016,28,81,4,12-16
2627,12/20/2016,26,76,3,12-16
2628,12/19/2016,21,4,2,12-16
2629,12/18/2016,37,27,1,12-16
2630,12/17/2016,29,2,7,12-16
2631,12/16/2016,22,1,6,12-16
2632,12/15/2016,18,2,5,12-16
2633,12/14/2016,23,35,4,12-16
2634,12/13/2016,15,59,3,12-16
2635,12/12/2016,7,76,2,12-16
2636,12/11/2016,14,28,1,12-16
2637,12/10/2016,24,83,7,12-16
2638,12/9/2016,25,12,6,12-16
2639,12/8/2016,26,52,5,12-16
2640,12/7/2016,27,41,4,12-16
2641,12/6/2016,32,44,3,12-16
2642,12/5/2016,32,9,2,12-16
2643,12/4/2016,28,67,1,12-16
2644,12/3/2016,24,81,7,12-16
2645,12/2/2016,12,67,6,12-16
2646,12/1/2016,28,58,5,12-16
2647,11/30/2016,22,93,4,11-16
2648,11/29/2016,29,44,3,11-16
2649,11/28/2016,19,25,2,11-16
2650,11/27/2016,12,47,1,11-16
2651,11/26/2016,20,20,7,11-16
2652,11/25/2016,34,27,6,11-16
2653,11/24/2016,29,10,5,11-16
2654,11/23/2016,18,59,4,11-16
2655,11/22/2016,19,60,3,11-16
2656,11/21/2016,12,71,2,11-16
2657,11/20/2016,6,72,1,11-16
2658,11/19/2016,4,34,7,11-16
2659,11/18/2016,4,76,6,11-16
2660,11/17/2016,4,97,5,11-16
2661,11/16/2016,6,70,4,11-16
2662,11/15/2016,25,44,3,11-16
2663,11/14/2016,29,34,2,11-16
2664,11/13/2016,24,14,1,11-16
2665,11/12/2016,33,82,7,11-16
2666,11/11/2016,33,66,6,11-16
2667,11/10/2016,12,33,5,11-16
2668,11/9/2016,22,89,4,11-16
2669,11/8/2016,16,99,3,11-16
2670,11/7/2016,17,78,2,11-16
2671,11/6/2016,28,81,1,11-16
2672,11/5/2016,22,25,7,11-16
2673,11/4/2016,20,96,6,11-16
2674,11/3/2016,11,78,5,11-16
2675,11/2/2016,10,57,4,11-16
2676,11/1/2016,23,96,3,11-16
2677,10/31/2016,13,66,2,10-16
2678,10/30/2016,15,14,1,10-16
2679,10/29/2016,18,24,7,10-16
2680,10/28/2016,38,67,6,10-16
2681,10/27/2016,39,21,5,10-16
2682,10/26/2016,28,54,4,10-16
2683,10/25/2016,18,39,3,10-16
2684,10/24/2016,22,60,2,10-16
2685,10/23/2016,25,20,1,10-16
2686,10/22/2016,15,20,7,10-16
2687,10/21/2016,15,12,6,10-16
2688,10/20/2016,10,61,5,10-16
2689,10/19/2016,9,4,4,10-16
2690,10/18/2016,33,88,3,10-16
2691,10/17/2016,28,98,2,10-16
2692,10/16/2016,13,79,1,10-16
2693,10/15/2016,21,74,7,10-16
2694,10/14/2016,26,58,6,10-16
2695,10/13/2016,18,35,5,10-16
2696,10/12/2016,14,86,4,10-16
2697,10/11/2016,24,53,3,10-16
2698,10/10/2016,19,50,2,10-16
2699,10/9/2016,8,44,1,10-16
2700,10/8/2016,8,88,7,10-16
2701,10/7/2016,NA,NA,6,10-16
2702,10/6/2016,NA,NA,5,10-16
2703,10/5/2016,8,28,4,10-16
2704,10/4/2016,11,61,3,10-16
2705,10/3/2016,11,29,2,10-16
2706,10/2/2016,8,32,1,10-16
2707,10/1/2016,13,8,7,10-16
2708,9/30/2016,16,20,6,09-16
2709,9/29/2016,15,82,5,09-16
2710,9/28/2016,21,47,4,09-16
2711,9/27/2016,32,47,3,09-16
2712,9/26/2016,28,97,2,09-16
2713,9/25/2016,18,7,1,09-16
2714,9/24/2016,20,45,7,09-16
2715,9/23/2016,25,52,6,09-16
2716,9/22/2016,17,71,5,09-16
2717,9/21/2016,19,7,4,09-16
2718,9/20/2016,21,81,3,09-16
2719,9/19/2016,19,75,2,09-16
2720,9/18/2016,21,47,1,09-16
2721,9/17/2016,12,17,7,09-16
2722,9/16/2016,29,94,6,09-16
2723,9/15/2016,30,3,5,09-16
2724,9/14/2016,33,63,4,09-16
2725,9/13/2016,30,97,3,09-16
2726,9/12/2016,25,96,2,09-16
2727,9/11/2016,23,23,1,09-16
2728,9/10/2016,26,60,7,09-16
2729,9/9/2016,28,46,6,09-16
2730,9/8/2016,23,49,5,09-16
2731,9/7/2016,20,50,4,09-16
2732,9/6/2016,12,79,3,09-16
2733,9/5/2016,13,38,2,09-16
2734,9/4/2016,11,18,1,09-16
2735,9/3/2016,18,77,7,09-16
2736,9/2/2016,20,90,6,09-16
2737,9/1/2016,18,89,5,09-16
2738,8/31/2016,13,97,4,08-16
2739,8/30/2016,12,27,3,08-16
2740,8/29/2016,16,84,2,08-16
2741,8/28/2016,18,93,1,08-16
2742,8/27/2016,20,88,7,08-16
2743,8/26/2016,17,70,6,08-16
2744,8/25/2016,19,27,5,08-16
2745,8/24/2016,20,58,4,08-16
2746,8/23/2016,13,69,3,08-16
2747,8/22/2016,10,95,2,08-16
2748,8/21/2016,8,45,1,08-16
2749,8/20/2016,16,98,7,08-16
2750,8/19/2016,20,34,6,08-16
2751,8/18/2016,22,2,5,08-16
2752,8/17/2016,15,7,4,08-16
2753,8/16/2016,17,5,3,08-16
2754,8/15/2016,17,91,2,08-16
2755,8/14/2016,13,3,1,08-16
2756,8/13/2016,13,85,7,08-16
2757,8/12/2016,9,93,6,08-16
2758,8/11/2016,14,25,5,08-16
2759,8/10/2016,12,65,4,08-16
2760,8/9/2016,17,12,3,08-16
2761,8/8/2016,18,5,2,08-16
2762,8/7/2016,13,36,1,08-16
2763,8/6/2016,13,29,7,08-16
2764,8/5/2016,11,61,6,08-16
2765,8/4/2016,15,79,5,08-16
2766,8/3/2016,10,99,4,08-16
2767,8/2/2016,24,66,3,08-16
2768,8/1/2016,12,52,2,08-16
2769,7/31/2016,11,3,1,07-16
2770,7/30/2016,10,90,7,07-16
2771,7/29/2016,13,12,6,07-16
2772,7/28/2016,18,85,5,07-16
2773,7/27/2016,19,34,4,07-16
2774,7/26/2016,31,5,3,07-16
2775,7/25/2016,31,37,2,07-16
2776,7/24/2016,19,67,1,07-16
2777,7/23/2016,24,92,7,07-16
2778,7/22/2016,25,86,6,07-16
2779,7/21/2016,16,0,5,07-16
2780,7/20/2016,19,22,4,07-16
2781,7/19/2016,15,21,3,07-16
2782,7/18/2016,16,11,2,07-16
2783,7/17/2016,14,53,1,07-16
2784,7/16/2016,18,97,7,07-16
2785,7/15/2016,8,21,6,07-16
2786,7/14/2016,10,27,5,07-16
2787,7/13/2016,14,46,4,07-16
2788,7/12/2016,17,51,3,07-16
2789,7/11/2016,29,88,2,07-16
2790,7/10/2016,11,0,1,07-16
2791,7/9/2016,12,29,7,07-16
2792,7/8/2016,19,5,6,07-16
2793,7/7/2016,8,86,5,07-16
2794,7/6/2016,7,57,4,07-16
2795,7/5/2016,11,83,3,07-16
2796,7/4/2016,8,42,2,07-16
2797,7/3/2016,6,78,1,07-16
2798,7/2/2016,8,88,7,07-16
2799,7/1/2016,12,13,6,07-16
2800,6/30/2016,20,19,5,06-16
2801,6/29/2016,13,4,4,06-16
2802,6/28/2016,22,74,3,06-16
2803,6/27/2016,11,16,2,06-16
2804,6/26/2016,7,12,1,06-16
2805,6/25/2016,14,64,7,06-16
2806,6/24/2016,21,28,6,06-16
2807,6/23/2016,15,48,5,06-16
2808,6/22/2016,14,83,4,06-16
2809,6/21/2016,8,21,3,06-16
2810,6/20/2016,14,93,2,06-16
2811,6/19/2016,8,83,1,06-16
2812,6/18/2016,9,44,7,06-16
2813,6/17/2016,8,48,6,06-16
2814,6/16/2016,15,16,5,06-16
2815,6/15/2016,15,30,4,06-16
2816,6/14/2016,11,59,3,06-16
2817,6/13/2016,9,51,2,06-16
2818,6/12/2016,10,18,1,06-16
2819,6/11/2016,12,70,7,06-16
2820,6/10/2016,14,1,6,06-16
2821,6/9/2016,20,11,5,06-16
2822,6/8/2016,16,68,4,06-16
2823,6/7/2016,15,53,3,06-16
2824,6/6/2016,20,37,2,06-16
2825,6/5/2016,17,89,1,06-16
2826,6/4/2016,16,63,7,06-16
2827,6/3/2016,14,89,6,06-16
2828,6/2/2016,15,12,5,06-16
2829,6/1/2016,13,63,4,06-16
2830,5/31/2016,8,82,3,05-16
2831,5/30/2016,8,6,2,05-16
2832,5/29/2016,22,38,1,05-16
2833,5/28/2016,30,73,7,05-16
2834,5/27/2016,28,25,6,05-16
2835,5/26/2016,15,81,5,05-16
2836,5/25/2016,15,26,4,05-16
2837,5/24/2016,7,84,3,05-16
2838,5/23/2016,10,48,2,05-16
2839,5/22/2016,13,25,1,05-16
2840,5/21/2016,12,48,7,05-16
2841,5/20/2016,12,16,6,05-16
2842,5/19/2016,13,84,5,05-16
2843,5/18/2016,17,66,4,05-16
2844,5/17/2016,14,94,3,05-16
2845,5/16/2016,7,26,2,05-16
2846,5/15/2016,6,1,1,05-16
2847,5/14/2016,14,64,7,05-16
2848,5/13/2016,21,68,6,05-16
2849,5/12/2016,20,53,5,05-16
2850,5/11/2016,19,7,4,05-16
2851,5/10/2016,17,62,3,05-16
2852,5/9/2016,15,59,2,05-16
2853,5/8/2016,12,2,1,05-16
2854,5/7/2016,17,27,7,05-16
2855,5/6/2016,20,2,6,05-16
2856,5/5/2016,14,23,5,05-16
2857,5/4/2016,14,75,4,05-16
2858,5/3/2016,21,28,3,05-16
2859,5/2/2016,24,52,2,05-16
2860,5/1/2016,33,8,1,05-16
2861,4/30/2016,37,97,7,04-16
2862,4/29/2016,15,53,6,04-16
2863,4/28/2016,8,90,5,04-16
2864,4/27/2016,9,40,4,04-16
2865,4/26/2016,5,86,3,04-16
2866,4/25/2016,8,78,2,04-16
2867,4/24/2016,6,57,1,04-16
2868,4/23/2016,19,60,7,04-16
2869,4/22/2016,25,47,6,04-16
2870,4/21/2016,21,32,5,04-16
2871,4/20/2016,17,60,4,04-16
2872,4/19/2016,21,4,3,04-16
2873,4/18/2016,13,88,2,04-16
2874,4/17/2016,8,31,1,04-16
2875,4/16/2016,9,68,7,04-16
2876,4/15/2016,14,37,6,04-16
2877,4/14/2016,25,60,5,04-16
2878,4/13/2016,23,38,4,04-16
2879,4/12/2016,26,99,3,04-16
2880,4/11/2016,29,79,2,04-16
2881,4/10/2016,19,46,1,04-16
2882,4/9/2016,20,68,7,04-16
2883,4/8/2016,20,16,6,04-16
2884,4/7/2016,13,14,5,04-16
2885,4/6/2016,13,55,4,04-16
2886,4/5/2016,27,97,3,04-16
2887,4/4/2016,33,90,2,04-16
2888,4/3/2016,24,56,1,04-16
2889,4/2/2016,17,63,7,04-16
2890,4/1/2016,13,51,6,04-16
2891,3/31/2016,22,79,5,03-16
2892,3/30/2016,8,6,4,03-16
2893,3/29/2016,7,3,3,03-16
2894,3/28/2016,7,7,2,03-16
2895,3/27/2016,9,43,1,03-16
2896,3/26/2016,11,44,7,03-16
2897,3/25/2016,19,53,6,03-16
2898,3/24/2016,18,50,5,03-16
2899,3/23/2016,12,46,4,03-16
2900,3/22/2016,14,84,3,03-16
2901,3/21/2016,9,50,2,03-16
2902,3/20/2016,12,8,1,03-16
2903,3/19/2016,23,35,7,03-16
2904,3/18/2016,48,30,6,03-16
2905,3/17/2016,44,85,5,03-16
2906,3/16/2016,35,44,4,03-16
2907,3/15/2016,29,26,3,03-16
2908,3/14/2016,39,69,2,03-16
2909,3/13/2016,26,49,1,03-16
2910,3/12/2016,26,93,7,03-16
2911,3/11/2016,57,50,6,03-16
2912,3/10/2016,68,15,5,03-16
2913,3/9/2016,30,27,4,03-16
2914,3/8/2016,33,75,3,03-16
2915,3/7/2016,11,89,2,03-16
2916,3/6/2016,8,28,1,03-16
2917,3/5/2016,20,94,7,03-16
2918,3/4/2016,14,64,6,03-16
2919,3/3/2016,15,54,5,03-16
2920,3/2/2016,18,42,4,03-16
2921,3/1/2016,27,39,3,03-16
2922,2/29/2016,41,70,2,02-16
2923,2/28/2016,56,98,1,02-16
2924,2/27/2016,35,69,7,02-16
2925,2/26/2016,26,4,6,02-16
2926,2/25/2016,23,91,5,02-16
2927,2/24/2016,14,18,4,02-16
2928,2/23/2016,9,93,3,02-16
2929,2/22/2016,6,0,2,02-16
2930,2/21/2016,1,71,1,02-16
2931,2/20/2016,10,17,7,02-16
2932,2/19/2016,37,8,6,02-16
2933,2/18/2016,28,36,5,02-16
2934,2/17/2016,24,29,4,02-16
2935,2/16/2016,18,40,3,02-16
2936,2/15/2016,13,17,2,02-16
2937,2/14/2016,8,68,1,02-16
2938,2/13/2016,20,83,7,02-16
2939,2/12/2016,21,19,6,02-16
2940,2/11/2016,11,24,5,02-16
2941,2/10/2016,10,11,4,02-16
2942,2/9/2016,4,72,3,02-16
2943,2/8/2016,5,46,2,02-16
2944,2/7/2016,17,15,1,02-16
2945,2/6/2016,12,98,7,02-16
2946,2/5/2016,14,48,6,02-16
2947,2/4/2016,16,55,5,02-16
2948,2/3/2016,8,45,4,02-16
2949,2/2/2016,12,60,3,02-16
2950,2/1/2016,6,54,2,02-16
2951,1/31/2016,11,52,1,01-16
2952,1/30/2016,8,84,7,01-16
2953,1/29/2016,13,88,6,01-16
2954,1/28/2016,14,53,5,01-16
2955,1/27/2016,11,32,4,01-16
2956,1/26/2016,18,71,3,01-16
2957,1/25/2016,12,39,2,01-16
2958,1/24/2016,13,48,1,01-16
2959,1/23/2016,25,72,7,01-16
2960,1/22/2016,31,15,6,01-16
2961,1/21/2016,27,65,5,01-16
2962,1/20/2016,28,90,4,01-16
2963,1/19/2016,29,78,3,01-16
2964,1/18/2016,19,91,2,01-16
2965,1/17/2016,13,98,1,01-16
2966,1/16/2016,19,85,7,01-16
2967,1/15/2016,13,0,6,01-16
2968,1/14/2016,17,99,5,01-16
2969,1/13/2016,7,99,4,01-16
2970,1/12/2016,8,15,3,01-16
2971,1/11/2016,10,69,2,01-16
2972,1/10/2016,11,93,1,01-16
2973,1/9/2016,13,90,7,01-16
2974,1/8/2016,10,47,6,01-16
2975,1/7/2016,41,57,5,01-16
2976,1/6/2016,45,46,4,01-16
2977,1/5/2016,27,98,3,01-16
2978,1/4/2016,36,67,2,01-16
2979,1/3/2016,30,55,1,01-16
2980,1/2/2016,17,21,7,01-16
2981,1/1/2016,43,61,6,01-16
2982,12/31/2015,15,20,5,12-15
2983,12/30/2015,21,0,4,12-15
2984,12/29/2015,21,51,3,12-15
2985,12/28/2015,31,73,2,12-15
2986,12/27/2015,14,80,1,12-15
2987,12/26/2015,8,99,7,12-15
2988,12/25/2015,10,21,6,12-15
2989,12/24/2015,14,13,5,12-15
2990,12/23/2015,15,5,4,12-15
2991,12/22/2015,5,72,3,12-15
2992,12/21/2015,9,66,2,12-15
2993,12/20/2015,14,50,1,12-15
2994,12/19/2015,19,23,7,12-15
2995,12/18/2015,16,16,6,12-15
2996,12/17/2015,10,60,5,12-15
2997,12/16/2015,25,15,4,12-15
2998,12/15/2015,32,13,3,12-15
2999,12/14/2015,19,54,2,12-15
3000,12/13/2015,7,13,1,12-15
3001,12/12/2015,7,7,7,12-15
3002,12/11/2015,14,0,6,12-15
3003,12/10/2015,13,45,5,12-15
3004,12/9/2015,18,42,4,12-15
3005,12/8/2015,20,71,3,12-15
3006,12/7/2015,19,49,2,12-15
3007,12/6/2015,12,27,1,12-15
3008,12/5/2015,12,16,7,12-15
3009,12/4/2015,22,43,6,12-15
3010,12/3/2015,26,28,5,12-15
3011,12/2/2015,17,12,4,12-15
3012,12/1/2015,7,61,3,12-15
3013,11/30/2015,7,41,2,11-15
3014,11/29/2015,5,84,1,11-15
3015,11/28/2015,15,97,7,11-15
3016,11/27/2015,20,51,6,11-15
3017,11/26/2015,14,74,5,11-15
3018,11/25/2015,11,62,4,11-15
3019,11/24/2015,16,79,3,11-15
3020,11/23/2015,7,60,2,11-15
3021,11/22/2015,6,76,1,11-15
3022,11/21/2015,11,91,7,11-15
3023,11/20/2015,6,78,6,11-15
3024,11/19/2015,6,3,5,11-15
3025,11/18/2015,10,73,4,11-15
3026,11/17/2015,7,30,3,11-15
3027,11/16/2015,14,78,2,11-15
3028,11/15/2015,8,64,1,11-15
3029,11/14/2015,10,98,7,11-15
3030,11/13/2015,20,85,6,11-15
3031,11/12/2015,15,47,5,11-15
3032,11/11/2015,11,91,4,11-15
3033,11/10/2015,10,5,3,11-15
3034,11/9/2015,11,7,2,11-15
3035,11/8/2015,10,80,1,11-15
3036,11/7/2015,7,52,7,11-15
3037,11/6/2015,27,99,6,11-15
3038,11/5/2015,31,74,5,11-15
3039,11/4/2015,40,71,4,11-15
3040,11/3/2015,35,74,3,11-15
3041,11/2/2015,28,90,2,11-15
3042,11/1/2015,28,46,1,11-15
3043,10/31/2015,29,22,7,10-15
